"earnings_id","symbol","reportedDate","fiscalDateEnding","reportedEPS","surprise","surprisePercentage","estimatedEPS","reportTime","price_range_prior","price_change_prior","avg_volume_prior","price_range_post","price_change_post","avg_volume_post"
"MMM01","MMM",2025-10-21,2025-09-30,2.19,0.12,5.7971,"2.07","pre-market",13.645,-0.883116883116468,2751600.3,13.5,1.61580579964806,2970021.23076923
"MMM02","MMM",2025-07-18,2025-06-30,2.16,0.15,7.4627,"2.01","pre-market",17.9,6.60230878282612,2939874.67857143,16.22,2.25003345300007,3400824.56666667
"MMM03","MMM",2025-04-22,2025-03-31,1.88,0.11,6.2147,"1.77","pre-market",33.0229,-11.7937948787426,4483594.62068965,19.88,6.48085954391292,2962534.6
"MMM04","MMM",2025-01-21,2024-12-31,1.68,0.14,9.0909,"1.54","pre-market",16.29,7.25530458589928,3396342.62962963,15.57,-1.61372917440708,4055069.6
"MMM05","MMM",2024-10-22,2024-09-30,1.98,0.08,4.2105,"1.9","pre-market",13.6,5.2000622761949,3238387.63333333,11.08,7.27687843519714,3109695.96666667
"MMM06","MMM",2024-07-26,2024-06-30,1.93,0.25,14.881,"1.68","pre-market",7.25999999999999,3.60244769048546,3555190,15.68,3.1815294625378,4019772.73333333
"MMM07","MMM",2024-04-30,2024-03-31,2.39,0.28,13.2701,"2.11","pre-market",20.96,3.82871604587942,4795859.5862069,11.03,4.59061030547369,4771043.73333333
"MMM08","MMM",2024-01-23,2023-12-31,2.42,0.11,4.7619,"2.31","pre-market",10.95,4.45909267157815,3280993.25925926,6.4235,-0.578346489645076,3954938.7
"MMM09","MMM",2023-10-24,2023-09-30,2.68,0.33,14.0426,"2.35","pre-market",22.47,-19.7794049494856,3792964.63333333,17.94,19.9612090396473,3255914.8
"MMM10","MMM",2023-07-25,2023-06-30,2.17,0.41,23.2955,"1.76","pre-market",9.32000000000001,3.03179932846141,3623901.82142857,14.71,-3.61687463716979,3346849.7
"MMM11","MMM",2023-04-25,2023-03-31,1.97,0.37,23.125,"1.6","pre-market",7.1425,0.946859903381621,3514653.48275862,14.45,-4.53406694527706,3680284.83333333
"MMM12","MMM",2023-01-24,2022-12-31,2.28,-0.09,-3.7975,"2.37","pre-market",13.26,-4.88766259361451,2941156.55555556,17.11,-8.5000774713356,3441034.63333333
"MMM13","MMM",2022-10-25,2022-09-30,2.69,0.1,3.861,"2.59","pre-market",19.45,-5.98792756539239,4205678.13333333,12.79,0.500561899312897,2599735.93333333
"MMM14","MMM",2022-07-26,2022-06-30,2.48,0.04,1.6393,"2.44","pre-market",12.75,-1.64992300359312,3019167.89285714,36.32,-13.1784304290399,15673405.3
"MMM15","MMM",2022-04-26,2022-03-31,2.65,0.33,14.2241,"2.32","post-market",11.81,3.96570950655213,2888133.17241379,17.08,-3.5878465896967,2842468.36666667
"AXP01","AXP",2025-10-17,2025-09-30,4.14,0.16,4.0201,"3.98","pre-market",33.24,-2.18075166638894,2626836.3,43.13,3.09888977910037,2434449.26666667
"AXP02","AXP",2025-07-18,2025-06-30,4.08,0.2,5.1546,"3.88","pre-market",42.99,8.18184274562844,2694629.28571429,43.72,9.34415948773817,2330532.66666667
"AXP03","AXP",2025-04-17,2025-03-31,3.64,0.17,4.8991,"3.47","pre-market",83.035,-14.7141245691869,4163704.76666667,64.35,21.2527318461095,2776847.17241379
"AXP04","AXP",2025-01-24,2024-12-31,3.04,-0.01,-0.3279,"3.05","pre-market",28.97,3.69795611174268,2386672.07692308,65.8,-17.4135642500473,2563010.76666667
"AXP05","AXP",2024-10-18,2024-09-30,3.49,0.21,6.4024,"3.28","pre-market",37.11,9.00923875552509,2599235.2,41.475,11.6421659156386,2580008
"AXP06","AXP",2024-07-19,2024-06-30,3.49,0.23,7.0552,"3.26","pre-market",23.918,3.15062813692248,2691531,39.72,5.6792645556689,2686770.86666667
"AXP07","AXP",2024-04-19,2024-03-31,3.33,0.35,11.745,"2.98","pre-market",17.1752,0.873023281208046,2536399.10344828,16.7238,1.66523605150217,2946083.53333333
"AXP08","AXP",2024-01-26,2023-12-31,2.62,-0.03,-1.1321,"2.65","pre-market",21.74,8.51448251175514,3048576.96296296,25.825,9.62361844070497,3201276.63333333
"AXP09","AXP",2023-10-20,2023-09-30,3.3,0.35,11.8644,"2.95","pre-market",20.02,-4.11671808076718,2956317.86666667,34.4,19.8215644235431,2871617.23333333
"AXP10","AXP",2023-07-21,2023-06-30,2.89,0.07,2.4823,"2.82","pre-market",12.685,2.43604907206353,2641383.25,12.4756,-4.86918171523906,2562632.53333333
"AXP11","AXP",2023-04-20,2023-03-31,2.4,-0.27,-10.1124,"2.67","pre-market",25.615,-8.5066619041453,3715253.31034483,23.575,4.96294912510169,3017048.44827586
"AXP12","AXP",2023-01-27,2022-12-31,2.07,-0.17,-7.5893,"2.24","pre-market",18.83,-1.88745399349976,2819077.18518519,24.73,-8.70496930383404,3423538.5
"AXP13","AXP",2022-10-21,2022-09-30,2.47,0.06,2.4896,"2.41","post-market",32.8,-4.40110143750713,3139667.86666667,20.675,10.202640683471,2927831.13333333
"AXP14","AXP",2022-07-22,2022-06-30,2.57,0.16,6.639,"2.41","pre-market",35.3626,-15.3097888531224,3880898.42857143,18.79,-2.60094934651164,2609076.9
"AXP15","AXP",2022-04-22,2022-03-31,2.73,0.26,10.5263,"2.47","pre-market",38.63,15.5926014745484,3766479.5862069,34.55,-9.27756653992384,3100216.16666667
"AMGN01","AMGN",2025-10-29,2025-09-30,5.64,0.62,12.3506,"5.02","post-market",34.08,6.32653061224471,2460245.2,53.72,14.7045722069493,3036155.15
"AMGN02","AMGN",2025-08-05,2025-06-30,6.02,0.74,14.0152,"5.28","post-market",43.45,8.97078255762738,2238969.13793103,29.86,-0.176017610128859,2244234.2
"AMGN03","AMGN",2025-05-01,2025-03-31,4.9,0.64,15.0235,"4.26","post-market",51.91,-11.4544250717281,3192699.55172414,38.06,6.33410237234779,2804046.72413793
"AMGN04","AMGN",2025-02-04,2024-12-31,5.31,0.23,4.5276,"5.08","post-market",29.64,8.11363636363648,2870671.65384615,47.52,8.54512982552559,3151934.56666667
"AMGN05","AMGN",2024-10-30,2024-09-30,5.58,0.47,9.1977,"5.11","post-market",27.01,-5.45248463878787,1922450.76666667,70.45,-13.9174218796704,4105640.5862069
"AMGN06","AMGN",2024-08-06,2024-06-30,4.97,-0.04,-0.7984,"5.01","post-market",40.74,4.97878359264478,2050114.10344828,21.07,5.3494917773736,1761867.46666667
"AMGN07","AMGN",2024-05-02,2024-03-31,3.96,0.09,2.3256,"3.87","post-market",27.885,-0.339608711701787,2344071.96551724,26.14,0.425703782166726,2348393.93103448
"AMGN08","AMGN",2024-02-06,2023-12-31,4.71,0.1,2.1692,"4.61","post-market",44.105,13.8393800634025,2371439.37037037,27.35,-4.39695253009924,3103278.5
"AMGN09","AMGN",2023-10-31,2023-09-30,4.96,0.29,6.2099,"4.67","pre-market",28.79,-0.600418012540612,2516563.76666667,22.21,2.87966815782496,2450950.33333333
"AMGN10","AMGN",2023-08-03,2023-06-30,5,0.51,11.3586,"4.49","post-market",20.04,3.40347346778044,2564540.71428571,24.785,3.90793557137019,2409966.55172414
"AMGN11","AMGN",2023-04-27,2023-03-31,3.98,0.13,3.3766,"3.85","post-market",27.92,4.58015267175562,2391458.48275862,29.5899,-7.56352284057243,2403944.20689655
"AMGN12","AMGN",2023-01-31,2022-12-31,4.09,-0.01,-0.2439,"4.1","post-market",24.3,-4.53519006398211,1992096.85185185,24.56,-5.44492748471209,2630940.86666667
"AMGN13","AMGN",2022-11-03,2022-09-30,4.7,0.26,5.8559,"4.44","post-market",51.24,18.6557462298492,2505756.56666667,33.22,-2.80912768344769,3259020.86206897
"AMGN14","AMGN",2022-08-04,2022-06-30,4.65,0.25,5.6818,"4.4","post-market",19.835,3.80017616710724,2795641.10714286,28.3,-5.80715161465123,2819321.89655172
"AMGN15","AMGN",2022-04-27,2022-03-31,4.25,0.16,3.912,"4.09","post-market",30.345,9.22298329043228,2795541.55172414,30.65,4.76324851724944,3164520.27586207
"AMZN01","AMZN",2025-10-30,2025-09-30,1.95,0.41,26.6234,"1.54","post-market",24.87,-3.11973382880353,46464297.2333333,43.42,-7.92125984251969,47143677.4
"AMZN02","AMZN",2025-07-31,2025-06-30,1.68,0.35,26.3158,"1.33","post-market",28.6899,7.09856547894494,42134393.0714286,27.43,7.79588944011339,38436294.4482759
"AMZN03","AMZN",2025-05-01,2025-03-31,1.59,0.23,16.9118,"1.36","post-market",44.83,-3.44845202820067,57186324,34.55,13.8180842500671,39134032.1034483
"AMZN04","AMZN",2025-02-06,2024-12-31,1.86,0.3763,25.3623,"1.4837","pre-market",25.57,5.60739358393318,30476504.6153846,44.54,-15.8402676503388,43330512.5862069
"AMZN05","AMZN",2024-10-31,2024-09-30,1.43,0.29,25.4386,"1.14","post-market",15.12,1.59013467467144,33499993.5333333,36.8899,16.1814281336194,40773429.7586207
"AMZN06","AMZN",2024-08-01,2024-06-30,1.26,0.23,22.3301,"1.03","post-market",24.4,-0.84754971205042,44876135.4642857,36.89,15.8179108185319,37111407.3448276
"AMZN07","AMZN",2024-04-30,2024-03-31,0.98,0.16,19.5122,"0.82","post-market",23.45,2.94589637780835,36026482.1034483,17.83,-1.36942162075077,35126874.7
"AMZN08","AMZN",2024-02-01,2023-12-31,1,0.2,25,"0.8","post-market",16.67,3.27773090153827,42840574.8888889,14.4,2.41324643297515,43858646.4482759
"AMZN09","AMZN",2023-10-26,2023-09-30,0.94,0.36,62.069,"0.58","post-market",22.82,-12.5296995108316,53861091.4666667,20.7,11.0843191922236,48933966.5517241
"AMZN10","AMZN",2023-08-03,2023-06-30,0.65,0.3,85.7143,"0.35","post-market",12.8,5.11210049292416,55092787.5,15.28,-1.28673885529462,48724067.9310345
"AMZN11","AMZN",2023-04-27,2023-03-31,0.31,0.1,47.619,"0.21","post-market",20.03,15.7200043275992,56851656.2758621,26.25,20.9505144536992,63810726.8965517
"AMZN12","AMZN",2023-02-02,2022-12-31,0.25,0.07,38.8889,"0.18","post-market",22.055,20.3956665096561,73166698.3703704,15.8284,-3.1610882755921,61824555.5172414
"AMZN13","AMZN",2022-10-27,2022-09-30,0.17,-0.05,-22.7273,"0.22","post-market",31.145,-12.5540491022352,58301307.2,19,-13.0320187426786,90735124.1724138
"AMZN14","AMZN",2022-07-28,2022-06-30,0.18,0.04,28.5714,"0.14","post-market",24.07,18.0862351692872,68945689.9285714,22.91,-1.56584681291083,50668646.9655172
"AMZN15","AMZN",2022-04-28,2022-03-31,0.37,-0.05,-11.9048,"0.42","post-market",598.95,1.76027295862617,3106772.13793103,2415.36,-11.9277108433735,19585393.862069
"AAPL01","AAPL",2025-10-30,2025-09-30,1.85,0.09,5.1136,"1.76","post-market",30.26,11.0350654837345,51713505.9,18.1,5.32361700521723,46096698.35
"AAPL02","AAPL",2025-07-31,2025-06-30,1.57,0.14,9.7902,"1.43","post-market",21.16,7.79155327083943,51923027.8214286,39.645,15.2386945548237,56242584.6896552
"AAPL03","AAPL",2025-05-01,2025-03-31,1.65,0.03,1.8519,"1.62","post-market",56.4099,-2.2056074766354,69754541.862069,20.69,-1.10497649258252,53400966.8965517
"AAPL04","AAPL",2025-01-30,2024-12-31,2.4,0.06,2.5641,"2.34","post-market",40.72,-11.2571701720843,54017457.5769231,41.58,-6.26531739252228,49433888.3793103
"AAPL05","AAPL",2024-10-31,2024-09-30,0.97,0.02,2.1053,"0.95","post-market",23.57,6.97577662721886,52119678.5,31.09,11.888346960526,42322524.1034483
"AAPL06","AAPL",2024-08-01,2024-06-30,1.4,0.06,4.4776,"1.34","post-market",30.64,0.595375455761893,66694155,36.92,6.4441687082888,47265934.2068966
"AAPL07","AAPL",2024-05-02,2024-03-31,1.53,0.03,2,"1.5","post-market",14.595,-2.54432419986179,58810798.137931,39.78,17.0987879552881,65879225.7931034
"AAPL08","AAPL",2024-02-01,2023-12-31,2.18,0.07,3.3175,"2.11","post-market",17.51,-1.77140231762734,52372894.8518519,22.56,-7.90740936357964,62960280.4827586
"AAPL09","AAPL",2023-11-02,2023-09-30,1.46,0.07,5.036,"1.39","post-market",16.67,-5.4784514243976,55336767,23.41,10.374592408776,53882014.8275862
"AAPL10","AAPL",2023-08-03,2023-06-30,1.26,0.07,5.8824,"1.19","post-market",15.6399,5.84833252256677,51529230.1428571,18.02,-2.01495820072603,62571933.4137931
"AAPL11","AAPL",2023-05-04,2023-03-31,1.52,0.09,6.2937,"1.43","post-market",15.7,7.80177890724287,54678628.3448276,16.5699,6.7303605987732,59548921.1724138
"AAPL12","AAPL",2023-02-02,2022-12-31,1.88,-0.07,-3.5897,"1.95","post-market",23.06,10.2440129938807,74280279.962963,12.84,2.31073425228245,64113667.3793103
"AAPL13","AAPL",2022-10-27,2022-09-30,1.29,0.02,1.5748,"1.27","post-market",29.89,-9.88802545432243,95879192.9666667,21.07,-7.13689663505164,79347907.6896552
"AAPL14","AAPL",2022-07-28,2022-06-30,1.2,0.05,4.3478,"1.15","post-market",27.24,16.8410676372462,79875442.4642857,23.47,-2.42777542611387,68092174.6551724
"AAPL15","AAPL",2022-04-28,2022-03-31,1.52,0.09,6.2937,"1.43","post-market",29.51,7.41601380958693,85181433.4482759,33.87,-13.0599307143961,103100238.758621
"BA01","BA",2025-10-29,2025-09-30,-7.47,-5.09,-213.8655,"-2.38","pre-market",15.53,2.59559675550405,7705187.56666667,28.89,-8.84380347103398,8213697.35
"BA02","BA",2025-07-29,2025-06-30,-1.24,0.03,2.3622,"-1.27","pre-market",38.47,15.5478433316807,7367012.25,22.63,-2.68589454709329,6377858
"BA03","BA",2025-04-23,2025-03-31,-0.49,0.81,62.3077,"-1.3","pre-market",55.5199,9.28113398582518,10211113.5862069,38.17,15.6335710367526,7936915.79310345
"BA04","BA",2025-01-28,2024-12-31,-5.9,-2.12,-56.0847,"-3.78","pre-market",17.95,1.66888029104349,9744248.07692308,43.21,-8.33333333333334,7197507.43333333
"BA05","BA",2024-10-23,2024-09-30,-10.44,-1.72,-19.7248,"-8.72","pre-market",18.53,-4.85544165490148,9055544.5,23.32,2.15010949631695,16479928.7241379
"BA06","BA",2024-07-31,2024-06-30,-2.9,-0.89,-44.2786,"-2.01","pre-market",19.455,4.76484107853579,5948201.85714286,25.1,-6.14260911213554,6410018.79310345
"BA07","BA",2024-04-24,2024-03-31,-1.13,0.63,35.7955,"-1.76","post-market",28.65,-11.7772351810484,8399533.31034483,24.6,9.65473514323592,6410262.93103448
"BA08","BA",2024-01-31,2023-12-31,-0.47,0.32,40.5063,"-0.79","pre-market",69.22,-21.0975000960025,11844066.8888889,33.25,-11.6633596283212,7578194.17241379
"BA09","BA",2023-10-25,2023-09-30,-3.26,-0.65,-24.9042,"-2.61","pre-market",34.35,-14.6770295246671,5128469.56666667,65.28,34.1924869755964,5644110.51724138
"BA10","BA",2023-07-26,2023-06-30,-0.82,0.07,7.8652,"-0.89","pre-market",21.36,-4.40512727929229,5213490.71428571,32.59,-11.5469960226083,4490838.89655172
"BA11","BA",2023-04-26,2023-03-31,-1.27,-0.22,-20.9524,"-1.05","pre-market",26.16,0.875252003737031,6174571.68965517,26.73,6.59243635650169,5054512.13793103
"BA12","BA",2023-01-25,2022-12-31,-1.75,-1.95,-975,"0.2","pre-market",36.14,11.0001610565308,6931296.25925926,23.97,-3.14780369151524,5513439
"BA13","BA",2022-10-26,2022-09-30,-6.18,-6.27,-6966.6667,"0.09","pre-market",39.98,-10.9627016129032,7177534.23333333,48.9299,25.9841414637569,7624136.44827586
"BA14","BA",2022-07-27,2022-06-30,-0.37,-0.26,-236.3636,"-0.11","pre-market",50.3199,36.5095805282237,11297465.4285714,23.39,-6.83148991541964,6147160.89655172
"BA15","BA",2022-04-27,2022-03-31,-2.75,-2.5,-1000,"-0.25","pre-market",25.0099,0.797629899726514,8479683,40.91,-14.5414171320907,10118910.137931
"CAT01","CAT",2025-10-29,2025-09-30,4.95,0.43,9.5133,"4.52","pre-market",114.3799,20.2495708016059,3153248.46666667,46.91,-0.443400690513343,2485997.25
"CAT02","CAT",2025-08-05,2025-06-30,4.72,-0.18,-3.6735,"4.9","pre-market",83.417,17.4858871177799,2754569.44827586,66.66,12.0090271775664,2868696.93333333
"CAT03","CAT",2025-04-30,2025-03-31,4.25,-0.09,-2.0737,"4.34","pre-market",79.97,-10.1192197514702,3305169.06896552,46.18,10.5041626690601,2283428.75862069
"CAT04","CAT",2025-01-30,2024-12-31,5.14,0.11,2.1869,"5.03","pre-market",59.79,7.95756657770314,2075474.61538462,50.98,-6.06001936108427,2605301.17241379
"CAT05","CAT",2024-10-30,2024-09-30,5.17,-0.18,-3.3645,"5.35","pre-market",59.31,11.3242081442928,2372704.1,43.2,1.05970466376265,2035517
"CAT06","CAT",2024-08-06,2024-06-30,5.99,0.45,8.1227,"5.54","pre-market",51.57,-2.37255679803763,2940656.86206897,48.58,9.03447052563098,2224333.16666667
"CAT07","CAT",2024-04-25,2024-03-31,5.6,0.46,8.9494,"5.14","pre-market",50.48,6.26623279696703,2286836.5862069,40.7123,-5.96340766152085,2733137.31034483
"CAT08","CAT",2024-02-05,2023-12-31,5.23,0.48,10.1053,"4.75","pre-market",31.13,6.45134340938828,2573013.44444444,54.41,13.2173913043475,2169146.56666667
"CAT09","CAT",2023-10-31,2023-09-30,5.52,0.73,15.2401,"4.79","pre-market",48.7385,-14.6420963970877,2343972.7,53.28,18.6874350986504,3147268.86666667
"CAT10","CAT",2023-08-01,2023-06-30,5.55,0.97,21.179,"4.58","pre-market",34.12,8.52934746348025,2463529.21428571,20.61,0.980321227029465,2241643.43333333
"CAT11","CAT",2023-04-27,2023-03-31,4.91,1.12,29.5515,"3.79","pre-market",24.91,-1.43747218513576,3240381.68965517,30.76,8.17416118193999,3233693.65517241
"CAT12","CAT",2023-01-31,2022-12-31,3.86,-0.17,-4.2184,"4.03","pre-market",35.11,14.439602126766,2954222.18518519,44.27,-13.2184371972877,3266898
"CAT13","CAT",2022-10-27,2022-09-30,3.95,0.78,24.6057,"3.17","pre-market",32.1,-0.509355509355869,2983427.6,28.4919,5.00323385382982,3130244.68965517
"CAT14","CAT",2022-08-02,2022-06-30,3.18,0.16,5.298,"3.02","pre-market",32.41,1.63233794830271,3068462.57142857,22.6027,-3.19326824532089,2288390.73333333
"CAT15","CAT",2022-04-28,2022-03-31,2.88,0.28,10.7692,"2.6","pre-market",27.39,0.914407723728101,3075944.06896552,38.31,1.46649691139694,2797303.44827586
"CVX01","CVX",2025-10-31,2025-09-30,1.85,0.15,8.8235,"1.7","pre-market",12.41,-2.67017675817931,6841806.73333333,10.25,0.128523843058871,8409058.35
"CVX02","CVX",2025-08-01,2025-06-30,1.77,0.03,1.7241,"1.74","pre-market",14.15,4.99160228417909,12095197.25,12.04,5.32291942531757,7826253.3
"CVX03","CVX",2025-05-02,2025-03-31,2.18,0.03,1.3953,"2.15","pre-market",36.92,-12.8785523288356,11063883.1724138,13.83,9.10191871793752,8449201.36666667
"CVX04","CVX",2025-01-31,2024-12-31,1.84,-0.1,-5.1546,"1.94","pre-market",21.22,6.15758557828609,8839622.73076923,12.63,7.45092233560331,7433136.5
"CVX05","CVX",2024-11-01,2024-09-30,2.51,0.09,3.719,"2.42","pre-market",12.12,4.97175929154176,6987658.46666667,15.43,-2.01051403184994,7882905.2
"CVX06","CVX",2024-08-02,2024-06-30,2.55,-0.45,-15,"3","pre-market",11.98,2.13265505771871,6972465.5,14.7228,-0.686174503509922,7323280.5
"CVX07","CVX",2024-04-26,2024-03-31,2.93,0.02,0.6873,"2.91","pre-market",13.08,6.60346303245771,7847038.68965517,13.72,-4.81212996307508,6852300.96666667
"CVX08","CVX",2024-02-02,2023-12-31,3.45,0.23,7.1429,"3.22","pre-market",14.73,-1.68820891585307,8678706.22222222,9.37,3.09855264836591,8632401.4
"CVX09","CVX",2023-10-27,2023-09-30,3.05,-0.63,-17.1196,"3.68","pre-market",12.71,-3.67483963791094,8029361.93333333,8.60990000000001,-0.138627065045961,11453526.4666667
"CVX10","CVX",2023-07-23,2023-06-30,3.08,0.1,3.3557,"2.98","post-market",10.64,-2.85732228083338,7599561.32142857,11.34,4.25500905658464,7367685.5
"CVX11","CVX",2023-04-28,2023-03-31,3.55,0.17,5.0296,"3.38","pre-market",22.97,6.66832545409256,8462526.06896552,18.99,-5.00325811226763,7538092.3
"CVX12","CVX",2023-01-27,2022-12-31,4.09,-0.21,-4.8837,"4.3","pre-market",15.4455,4.10879963118742,7579805.92592593,24.54,-8.07808504051853,8476955.1
"CVX13","CVX",2022-10-28,2022-09-30,5.56,0.64,13.0081,"4.92","pre-market",34.21,8.60673734395619,9784319.76666667,21.97,-5.43980833995547,7970044.63333333
"CVX14","CVX",2022-07-29,2022-06-30,5.82,0.79,15.7058,"5.03","pre-market",39.75,-11.3816771113099,10945057.75,17.81,2.14383859973597,8185150.13333333
"CVX15","CVX",2022-04-29,2022-03-31,3.36,-0.09,-2.6087,"3.45","pre-market",23.18,-0.499115491534443,11879160.6896552,27.25,5.62994176198705,10625110.7
"CSCO01","CSCO",2025-11-12,2025-10-31,1,0.02,2.0408,"0.98","post-market",8.02489999999999,5.58035294989342,17604776.9,4.73500000000001,-2.23707894060169,21523156.6
"CSCO02","CSCO",2025-08-13,2025-07-31,0.99,0.01,1.0204,"0.98","post-market",5.5,4.08518739237509,18571978.2413793,3.8258,0.403286034354058,18321453.6896552
"CSCO03","CSCO",2025-05-14,2025-04-30,0.96,0.04,4.3478,"0.92","post-market",9.93,-2.45081992730802,23604509.4482759,6.91500000000001,7.39987484355443,19604615.3571429
"CSCO04","CSCO",2025-02-12,2025-01-31,0.94,0.03,3.2967,"0.91","post-market",5.08,5.91852277808396,18464771.1851852,7.02,-5.77488775352233,22242039.1724138
"CSCO05","CSCO",2024-11-13,2024-10-31,0.91,0.04,4.5977,"0.87","post-market",6.1699,9.92362476076938,15564663.6,3.88,4.01326121095792,20153099.3571429
"CSCO06","CSCO",2024-08-14,2024-07-31,0.87,0.02,2.3529,"0.85","post-market",4.13,-3.49351409774773,19091876.4482759,5.4399,6.08243297318923,17225484.8275862
"CSCO07","CSCO",2024-05-15,2024-04-30,0.88,0.06,7.3171,"0.82","post-market",3.6,-3.16862636275875,16464842.6,3.12,0.806280500742773,21196275.6785714
"CSCO08","CSCO",2024-02-14,2024-01-31,0.87,0.03,3.5714,"0.84","post-market",3.36,0.0139891655892661,18608725.3214286,2.89,3.37613918806957,19680779.3214286
"CSCO09","CSCO",2023-11-15,2023-10-31,1.11,0.08,7.767,"1.03","post-market",3.495,-2.60655543041369,15277805.3666667,3.08000000000001,4.66128029832183,19791566.5
"CSCO10","CSCO",2023-08-16,2023-07-31,1.14,0.08,7.5472,"1.06","post-market",4.085,4.58753891826171,17828291.0689655,5.655,-3.03030303030304,16931812.4137931
"CSCO11","CSCO",2023-05-17,2023-04-30,1,0.03,3.0928,"0.97","post-market",7.005,-10.0333743534244,17432556.8275862,4.685,5.98115526423598,18819069.8928571
"CSCO12","CSCO",2023-02-15,2023-01-31,0.88,0.02,2.3256,"0.86","post-market",3.89,-0.630616521616085,16730035.3928571,4.33,5.20225397464265,18445504.7586207
"CSCO13","CSCO",2022-11-16,2022-10-31,0.86,0.02,2.381,"0.84","post-market",7.605,9.46230827686583,19700352.2666667,4.025,0.041999160016646,17457269.2142857
"CSCO14","CSCO",2022-08-17,2022-07-31,0.83,0.01,1.2195,"0.82","post-market",5.79,11.0819828408008,17346025.2758621,8.54,-16.1601341437853,19022866.3103448
"CSCO15","CSCO",2022-05-18,2022-04-30,0.87,0.01,1.1628,"0.86","post-market",8.65,-10.6803054797248,20254575.2068966,4.52,-1.73010380622817,25546266.1785714
"KO01","KO",2025-10-21,2025-09-30,0.82,0.04,5.1282,"0.78","pre-market",3.1412,2.27966359716814,15776913.7,5.57000000000001,3.94491464639226,16176895.0769231
"KO02","KO",2025-07-22,2025-06-30,0.87,0.03,3.5714,"0.84","pre-market",3.905,-1.97631581250004,16885419.5357143,4.33499999999999,-1.74931328610673,14677627.3
"KO03","KO",2025-04-29,2025-03-31,0.73,0.01,1.3889,"0.72","pre-market",8.33,2.55276668568162,19118470.7241379,4.105,-0.167480809490636,14066774.4666667
"KO04","KO",2025-02-11,2024-12-31,0.55,0.03,5.7692,"0.52","pre-market",3.66999999999999,2.91794293083991,15064097.9259259,5.03999999999999,2.93149816718253,19420010.9333333
"KO05","KO",2024-10-23,2024-09-30,0.77,0.02,2.6667,"0.75","pre-market",3.88500000000001,-1.29657343477159,12959155.2333333,6.005,-5.49982215308699,17001502
"KO06","KO",2024-07-23,2024-06-30,0.84,0.03,3.7037,"0.81","pre-market",3.86000000000001,3.46948483044034,11542708.4285714,7.52,6.09992542878436,14630955.2666667
"KO07","KO",2024-04-30,2024-03-31,0.72,0.02,2.8571,"0.7","pre-market",4.66,2.67753201396981,13457760.0689655,3.29,1.3913463085088,10386920.8666667
"KO08","KO",2024-02-13,2023-12-31,0.49,0,0,"0.49","pre-market",2.34500000000001,-0.434637245068697,13939190.2857143,2.665,3.83978993040827,13990452.8965517
"KO09","KO",2023-10-24,2023-09-30,0.74,0.05,7.2464,"0.69","pre-market",7.45,-6.59070815793792,16801673.9666667,3.855,6.93580399089829,13255119.9
"KO10","KO",2023-07-26,2023-06-30,0.78,0.06,8.3333,"0.72","pre-market",3.84,4.48279407939717,14307300.9642857,4.575,-5.81301469400944,9992734.86206897
"KO11","KO",2023-04-24,2023-03-31,0.68,0.03,4.6154,"0.65","pre-market",5.01,8.84634419525424,12887028.6896552,5.325,-5.19786432160808,13450775.6333333
"KO12","KO",2023-02-14,2022-12-31,0.45,0,0,"0.45","pre-market",4.84,-5.28991262907081,13208069.1428571,3.88,3.96406744278156,14195520.6666667
"KO13","KO",2022-10-25,2022-09-30,0.69,0.05,7.8125,"0.64","pre-market",8.795,-9.80221871325383,15231935.9666667,6.41999999999999,4.63586066301205,12599869.7666667
"KO14","KO",2022-07-26,2022-06-30,0.7,0.03,4.4776,"0.67","pre-market",6.1972,1.15345884619392,15790187.5357143,4.575,-2.88296711859128,10600886.8666667
"KO15","KO",2022-04-25,2022-03-31,0.64,0.06,10.3448,"0.58","pre-market",9.14,15.1720467376512,15478932.1724138,6.72,-6.63242181598434,20068365.7666667
"DIS01","DIS",2025-11-12,2025-09-30,1.11,0.08,7.767,"1.03","pre-market",7.54899999999999,-3.51977696462799,7803040.63333333,5.78,1.02185637240988,11440321.9
"DIS02","DIS",2025-08-06,2025-06-30,1.61,0.17,11.8056,"1.44","pre-market",9.67,-0.567881948638288,7684064.72413793,8.23999999999999,1.07507774322524,7330638.51724138
"DIS03","DIS",2025-05-07,2025-03-31,1.45,0.24,19.8347,"1.21","pre-market",22.17,-7.67618287083258,11327294.6551724,11.84,6.46212326907416,10192344.9285714
"DIS04","DIS",2025-02-05,2024-12-31,1.76,0.33,23.0769,"1.43","pre-market",9.02000000000001,1.49012567324962,6744141.76923077,19.625,-8.98609077598824,9434353.79310345
"DIS05","DIS",2024-11-14,2024-09-30,1.14,0.03,2.7027,"1.11","pre-market",8.09,2.94209377274145,7714671.86666667,8.31999999999999,-1.31451254804645,8702816.07142857
"DIS06","DIS",2024-08-07,2024-06-30,1.39,0.2,16.8067,"1.19","pre-market",14.677,-11.7631379330119,10718166.1034483,9.98,9.07504363001746,9146112.34482759
"DIS07","DIS",2024-05-07,2024-03-31,1.21,0.11,10,"1.1","pre-market",13.53,-4.77546916890137,9409548.10344828,7.77,-3.32734663011595,9469898.48275862
"DIS08","DIS",2024-02-07,2023-12-31,1.22,0.23,23.2323,"0.99","post-market",9.245,6.79494227597585,11366702.4444444,11.83,6.02067892762336,10572894.3103448
